compound_id	PDB_ID	label
176870	3PLS	5.0
24180719	4RWI	5.27572
11427553	6RA7	7.55129
5291	3WAR	5.0
3038525	6KZD	5.0
5494449	2WEL	5.0
10074640	6RA7	5.0
176870	6FDY	6.03616
447077	4IVA	6.99957
10461815	3FXX	5.0
216239	5J5T	5.0
16038120	3A99	5.0
10074640	4C57	5.0
16007391	4QTB	5.0
10138260	6BXI	6.15484
24180719	2CCH	5.0
156414	6FD3	5.0
42642645	3MDY	5.0
5328940	3G2F	6.2365
9933475	5VDK	5.0
11338033	3G2F	5.0
11712649	3G2F	5.0
11234052	6RA7	6.79561
644241	4BGQ	5.0
11409972	1UA2	8.3279
10113978	6BDN	7.34582
24180719	4WB8	5.0
16722836	4YNO	5.0
9933475	4YHJ	5.0
5287969	4ITI	5.0
126565	2C47	5.0
10138260	1QPC	5.63825
151194	4LGD	5.0
5494449	3A7I	5.44369
153999	4PF4	6.01318
126565	2J51	7.45469
24779724	2NRU	5.0
11667893	6KZD	5.0
11656518	3WAR	5.0
16038120	7KAC	6.85356
9915743	3G2F	5.0
42642645	6OP9	5.82388
156414	4WSQ	5.0
5291	3CBL	5.0
11234052	6CJE	5.0
24889392	6C9H	5.0
11427553	5MYV	7.82102
176870	3GC8	5.0
156414	3SOC	5.0
5291	4IVA	5.0
10184653	6RSU	5.0
447077	5LXC	5.0
5328940	4IVA	5.95857
5291	4K33	5.0
11717001	5V5Y	5.0
176167	3KN6	5.0
16725726	3HNG	5.0
11617559	3D7U	5.0
4908365	6OP9	5.0
153999	6URC	5.0
11314340	6FD3	5.0
10184653	6BDN	5.0
9933475	4A9U	5.0
11364421	5MJB	5.0
151194	4ANB	5.0
176870	4K33	5.0
11364421	4KIK	5.0
3081361	2WTK	5.0
10461815	6YAT	5.0
3038522	5MYV	5.0
156422	6FDY	5.0
10184653	4IVA	5.0
644241	6DBK	5.0
153999	6FYR	5.0
24779724	4OTH	5.0
5291	5NKG	5.0
156422	4KS7	5.0
3038522	4B9D	5.0
5287969	4FR4	5.25963
11314340	5NG0	5.0
5287969	6MOB	5.0
3081361	3MDY	6.61961
11338033	6TGU	5.0
156422	4WSQ	5.0
10113978	6FYR	5.0
11617559	4WNO	5.0
10113978	4YNO	5.0
4908365	3S3I	5.0
5287969	4H1J	5.50862
3081361	4H1J	5.0
44259	6BXI	7.25104
11234052	6CMJ	5.0
4908365	3D7U	5.0
176167	2W4O	5.0
11314340	2XYN	5.0
11617559	4AF3	5.0
11717001	4FGB	5.0
11717001	5VIL	5.0
10127622	6FYV	5.0
10461815	3RNY	5.0
6450551	5ES1	5.0
9915743	6FIO	5.0
3025986	2QLU	5.0
24180719	4ZHX	5.0
9933475	1QPC	7.17328
16722836	4H1J	6.65738
42642645	3KUL	8.72125
176155	5LVO	5.0
3081361	4D2W	5.0
24779724	6TGU	5.0
151194	3O0G	5.0
17755052	4ANB	5.0
5291	3PP0	5.0
153999	2EVA	5.0
16725726	6FEK	5.0
10127622	3COK	5.0
3038522	2CMW	5.0
16038120	6FIO	6.85356
6918454	3OMV	5.0
123631	3ALO	5.0
11617559	4YNO	5.0
10127622	4ZZN	5.0
11712649	4ZHX	5.0
10461815	4ANB	5.95857
24180719	4BGQ	5.0
11485656	6SM8	5.0
9926791	6P5S	5.0
16722836	2REI	5.18708
3038522	5EFQ	5.0
6450551	6S73	5.0
156422	4AGU	5.0
16007391	6BG2	5.0
208908	6S73	5.0
123631	6YZ4	5.0
9929127	6YZ4	5.0
156414	6FYV	5.0
24180719	2HW6	5.0
11234052	2XIK	5.0
5291	6SRH	5.0
156422	4MQ1	5.0
24779724	2Y7J	5.0
176155	2REI	5.0
16007391	2J51	5.0
447077	3ALO	6.48135
156422	4RWI	5.36652
10461815	2YEX	5.0
11717001	5VCZ	5.0
11338033	1Y57	5.0
16007391	5EFQ	5.95857
10461815	4WSQ	6.49471
44259	6S73	5.34678
5287969	4ZHX	5.0
10461815	5HID	5.0
11656518	6P5M	5.0
11427553	4EWH	5.79585
3025986	5LVO	5.0
6918454	5V5Y	5.0
176155	1CM8	5.82388
11717001	4ASZ	5.0
5328940	5ES1	5.0
11656518	4L3L	5.0
6918454	2OO8	5.0
25243800	6FYR	5.0
3025986	5JZN	5.79585
5287969	5E8X	5.0
447077	2W4O	5.0
4908365	2YEX	8.0
447077	5VIL	5.0
16038120	5BYZ	7.31785
11234052	3ENM	5.0
10138260	3PLS	5.0
3038522	3LCS	5.0
11234052	6RUU	5.0
10074640	5VDK	5.0
10127622	3ENM	5.0
6450551	6T6F	5.0
5329102	4JG8	6.2365
9884685	2Y7J	5.0
644241	3G2F	5.0
25243800	2RKU	5.0
6450551	4W4V	5.95857
3081361	3LCS	5.67776
9809715	4IVA	7.85078
9884685	2ZM3	5.0
16007391	6CJE	5.92078
9933475	4BGQ	5.0
42642645	4ITI	6.07053
5329102	4HOK	7.88273
6918454	3SXS	5.0
151194	5I3R	5.0
10138260	4H1J	6.22178
208908	3DKC	5.0
42642645	6NCG	5.0
10427712	6X5G	5.0
4908365	4WB8	5.0
5291	4UY9	5.0
156414	3MY0	5.0
5287969	2CMW	5.92078
216239	5HVK	5.79585
11427553	2REI	6.40882
176155	5VCZ	5.0
123631	3MDY	5.0
11667893	4D2W	5.0
44259	2J0I	8.19382
3025986	6YKY	6.30094
126565	4HOK	5.0
11712649	4BGQ	5.0
5329102	5EFQ	5.0
9915743	4IVA	5.0
123631	5HVK	5.0
3025986	4YJT	5.0
153999	2R2P	5.0
123631	6P5M	5.0
16007391	2W99	5.0
9884685	2CCH	5.0
9926791	6CD6	5.0
5494449	3PLS	5.88602
156414	3FXX	5.67776
176155	3DKC	5.0
24180719	6OP9	5.0
11409972	5U6C	6.43168
44259	4JG8	7.16052
24889392	3ZDU	5.0
3038522	2JAM	5.0
42642645	1WAK	5.0
3081361	7KAC	5.25963
16725726	4EWH	5.0
11485656	1QPC	5.0
216239	6P5M	5.0
644241	5I3R	5.0
9915743	3MY0	5.0
11338033	1O6L	5.0
5291	3A99	5.0
3081361	6NCG	5.0
11409972	5LXC	6.67757
11712649	4RFM	5.0
4908365	1U59	5.0
10127622	2QLU	5.0
5291	3MDY	5.0
51004351	5AP1	6.45581
16725726	4A9U	5.27572
156422	6SM8	5.0
123631	2C47	5.0
151194	5BYZ	5.0
9809715	3GC8	5.0
10427712	6FYV	6.88572
156422	4KIK	5.0
9933475	3W2P	5.13076
3062316	3FE3	5.0
9929127	2HAK	5.0
156422	2ZM3	5.0
9933475	4ITI	5.0
10113978	5LWM	5.16114
153999	6FIO	5.0
24180719	2ZM3	5.0
5328940	4W4V	5.0
208908	3WAR	5.0
6450551	2ZM3	5.0
176155	4K33	5.0
9929127	3SXS	5.0
11409972	3SXS	5.24412
156414	3PLS	5.0
208908	3MY0	5.0
25243800	5U6C	5.32789
176155	4YHJ	5.0
6450551	2OO8	6.5085
10184653	4WB8	5.0
6450551	6FIO	6.46839
151194	3FXZ	5.0
9929127	3DKC	5.0
9929127	2XIK	5.0
644241	6SM8	5.0
9915743	2CCH	5.0
5287969	1WAK	5.0
153999	3SXS	5.0
176167	4UY9	5.0
11427553	4MQ1	6.74449
9809715	5HID	5.0
10127622	1J1B	5.0
126565	4UAK	5.99996
11427553	5ES1	6.67757
16725726	5ES1	5.0
44259	4OTH	8.85387
10074640	5QIN	5.0
5291	4B9D	5.0
6918454	6MOB	5.0
156414	1O6L	5.0
11427553	4D2W	6.67757
208908	2R4B	7.2668
11626560	3ALO	5.0
3062316	6GRO	5.0
5287969	6URC	5.0
10461815	2HAK	5.0
24779724	5U6C	5.0
9809715	2QLU	5.0
11626560	3COK	7.22113
151194	5LXC	5.0
123631	5YKS	5.0
44259	3ENM	8.45593
126565	4I5P	6.48135
11712649	3E7O	5.0
176870	6Y0A	5.0
11338033	3A7I	5.0
16722836	4AGU	5.0
208908	3A8X	5.0
17755052	5J5T	5.0
11667893	6Y0A	5.0
3081361	4B9D	5.0
3025986	4RWI	5.0
11712649	4KS7	5.0
10184653	6JQR	5.0
16722836	5U6B	6.79561
6918454	6GRO	5.0
6918454	3FXX	5.0
24889392	4HOK	5.0
11338033	5E8X	5.0
10074640	2JAM	5.0
156414	6SRH	5.76953
10427712	2NRU	5.0
11338033	5V5Y	5.0
3038522	4YJT	5.0
6450551	3TXO	5.0
447077	3E7O	5.0
10127622	3MY0	5.0
156414	6FER	5.0
51004351	5H0B	6.14261
9809715	5U6C	8.0655
11409972	1QPC	7.95468
216239	2J51	5.99996
11485656	6C9H	5.0
4908365	5MYV	5.65756
42642645	5J5T	6.95821
3038522	2CCH	5.0
24180719	5VDK	5.0
3038522	1O6L	5.0
11626560	4A9U	5.0
11427553	4BGQ	5.0
3062316	3COK	5.0
24779724	3CBL	5.0
5291	4HOK	5.0
10113978	5J5T	5.79585
10184653	1XJD	5.0
5291	2X4F	5.0
10184653	6BXI	5.0
151194	3MY0	5.0
5328940	6JUU	7.09637
156422	4IVA	5.0
6918454	4AGU	5.0
176155	4BBM	5.0
10427712	6FD3	5.0
16007391	1J1B	5.0
9915743	6FT8	5.0
156422	2YEX	5.0
11626560	7KAC	7.40782
10427712	4TPT	5.0
644241	6FYR	5.0
11485656	4RFM	5.0
11409972	5J5T	6.72102
10127622	4C57	5.0
17755052	2Y7J	5.0
10127622	6BDN	5.0
16722836	4UAK	5.0
156414	3KN6	5.0
11617559	4EWH	5.0
9926791	6S73	5.0
9933475	2W5A	5.0
447077	2W99	5.0
17755052	4H1J	5.0
42642645	4AGU	5.0
123631	2BUJ	5.0
3038525	2X4F	5.0
42642645	6RSU	6.09686
447077	5H0B	8.46852
11626560	2WEL	5.0
10427712	5VDK	5.0
11712649	4RWI	5.61977
10184653	4EWH	5.0
9809715	1Y57	6.2365
42642645	4YNO	7.2668
3025986	4OTH	5.0
10461815	3MDY	5.0
11234052	6A32	7.95468
16038120	6PK6	5.11918
5291	6JUU	5.58501
3062316	2I1M	9.16749
10074640	5MJB	5.0
9809715	6NCG	5.0
25243800	6RA7	6.56848
10127622	5VCZ	5.0
644241	6YZ4	5.0
3038525	2C47	5.0
6450551	5A6N	5.0
4908365	6JQR	7.10735
3025986	1CM8	5.0
17755052	5VCZ	5.0
16038120	5QIN	6.60189
10074640	5E8X	5.0
151194	1O6L	5.0
11409972	5AP1	6.63808
6918454	6SM8	5.0
5329102	5V5Y	5.95857
5287969	2RKU	5.0
11314340	6FYV	9.20066
9809715	4UAK	5.0
24889392	6X5G	5.0
11485656	4ZZN	5.0
51004351	1O6L	6.10785
16722836	4BGQ	5.13667
9929127	4H1J	5.0
151194	5JZN	5.0
5494449	4ANB	5.7447
5287969	2XYN	5.0
9915743	6NCG	5.0
5291	4BBM	5.0
176155	6GRO	5.0
17755052	6FD3	5.0
11338033	4TPT	5.0
5328940	4I5P	6.01768
16038120	4EWH	8.67778
9884685	2C47	5.0
11626560	3ZDU	5.0
11314340	6CZ3	5.0
153999	5JZN	5.0
9915743	3D7U	6.25956
9915743	5E8X	5.0
11626560	1WAK	5.7447
24889392	2C47	5.0
10427712	5H0B	5.0
6450551	5J5T	5.92078
16725726	2W5A	5.0
16722836	4ZZN	5.0
176167	6FEK	5.0
5494449	5HVK	5.58501
156422	4UXL	5.0
17755052	6CJE	5.0
208908	6RSU	5.0
44259	3PP0	6.72102
644241	6GR8	5.0
10461815	4ZHX	6.11345
4908365	6URC	5.24412
16722836	3A8X	5.0
3062316	4WSQ	5.0
9926791	6P5M	6.37665
16725726	1XJD	7.79317
176870	6SRH	5.0
9933475	6N3O	5.0
3025986	3SOC	5.0
11667893	4GU6	5.0
156422	2I1M	5.09151
10138260	6GQQ	8.61979
156422	6B5J	5.0
9809715	4GU6	6.67757
3062316	4TPT	7.065
25243800	5CEQ	5.0
10074640	6S73	5.0
10113978	3IEC	5.0
42642645	2F57	5.0
3081361	4IVA	5.0
5329102	5UI0	6.24405
10127622	4OR5	5.0
10113978	3D7U	5.0
3038522	6NCG	5.0
16038120	5ORL	7.35556
11314340	4YJT	5.0
9929127	2EVA	5.0
44259	6A32	7.99568
11364421	3V8S	5.0
6450551	3ENM	5.0
216239	4AF3	6.35645
24180719	2RKU	5.0
9926791	6FT8	5.0
208908	6FD3	5.0
25243800	2F57	6.28391
3081361	6C9H	5.52286
11427553	5LVO	6.18702
9926791	3G2F	5.0
9915743	3MDY	5.0
10127622	6BFN	5.0
11485656	7KAC	6.08087
11314340	5CEQ	5.0
11409972	4AF3	5.35654
3038522	5VIL	5.0
6450551	1U59	5.0
11717001	1WAK	5.0
16725726	4YJT	5.0
10113978	5UI0	6.67757
10138260	3W2P	5.0
3081361	5EFQ	5.0
17755052	3BU3	5.0
9933475	1U59	5.0
9809715	6FYL	6.11913
44259	6FER	7.37572
11717001	2I1M	5.0
16725726	4FR4	5.0
9933475	5VCZ	5.0
11667893	3QRJ	5.0
5291	5MYV	5.0
5291	2ZM3	5.0
3025986	6A32	5.0
10127622	5AP1	5.0
16007391	6A32	7.41908
176870	1WAK	5.0
151194	6CD6	5.0
11409972	3ALO	5.99996
11364421	6NCG	5.0
5328940	5MJB	7.48017
3025986	5LXC	5.76953
11364421	6FDY	5.0
3025986	6ZR5	5.0
151194	5V5Y	5.0
44259	2RKU	6.72102
208908	2ZM3	5.0
11338033	2XYN	5.0
16722836	5YKS	6.63808
123631	1U59	5.0
156414	3IEC	5.0
11485656	4ANB	5.0
216239	2NRU	5.0
11656518	2VD5	5.0
10127622	6RSU	5.0
10113978	4FGB	5.67776
11364421	2EVA	5.0
10138260	6JUU	5.0
5329102	6GZD	7.00393
4908365	4W4V	6.61961
126565	1WAK	7.99568
11626560	6QAV	5.79585
126565	2J0I	7.61798
9933475	5A6N	5.0
11485656	3LCS	5.79585
11427553	6SM8	5.92078
11485656	3D7U	5.0
11617559	2YEX	5.0
11427553	6FYL	7.03105
644241	2R4B	5.0
42642645	5CEQ	7.65561
5494449	6X5G	5.0
3062316	4H1J	5.0
3025986	2C47	5.0
16722836	3OMV	5.0
11409972	5A6N	5.49484
6450551	5O0Y	5.0
5329102	4ITI	6.43168
4908365	4WNO	5.72122
3038522	3V8S	5.0
447077	4WNO	5.0
9915743	5MYV	5.0
6450551	6BDN	5.0
24779724	5NKG	5.0
4908365	4YNO	5.0
9915743	2NRU	5.0
10461815	3FXZ	5.53759
11667893	5V5Y	5.0
3062316	3ENM	5.0
10427712	4FGB	5.0
176870	2YEX	5.0
3038525	1CM8	5.0
447077	4C57	8.08092
4908365	2CCH	5.0
208908	2WTK	5.0
24779724	2I1M	5.0
10461815	6TGU	5.2518
9915743	6QAV	5.0
9884685	5MJB	5.0
10127622	5UI0	5.0
10127622	5MYV	5.0
176167	4BBM	5.46851
11656518	6URC	5.0
5494449	5JZN	5.0
3038522	5J5T	5.0
6918454	6YAT	5.0
5329102	2W5A	5.85384
11626560	5YKS	5.0
11234052	6GR8	5.0
9933475	6GQQ	8.92082
25243800	3D7U	5.69895
216239	3V8S	5.0
24889392	2XYN	5.0
3038525	2CMW	5.0
11717001	3QRJ	5.0
24779724	2JAM	5.0
11667893	2XIK	5.0
44259	4W4V	6.95821
24180719	1J1B	5.0
3025986	6D3K	5.0
156414	5LVO	5.0
153999	4C57	5.95857
16722836	2C47	5.0
156414	4W4V	5.25963
17755052	2BUJ	5.95857
4908365	6CJE	5.0
3062316	1O6L	5.0
17755052	6BG2	5.0
16038120	6CJE	7.35556
10127622	6YKY	5.0
11626560	3MDY	6.63808
9915743	6P5S	5.0
3081361	3KN6	5.0
176870	5V5Y	5.0
11667893	5L6P	5.0
11485656	5J5T	5.49484
16725726	6CZ3	5.0
16725726	3QRJ	5.0
5329102	2Y7J	8.22185
10138260	6ZJF	6.49471
156414	6FYR	5.0
3025986	3PLS	5.0
9929127	5VIL	5.0
11338033	4K33	5.0
5494449	4KS7	5.01322
156414	3OMV	5.0
9809715	6GR8	6.72102
176155	3C0I	5.0
5494449	5VCZ	5.0
16038120	2CMW	5.0
9809715	2X4F	6.35645
11409972	6PK6	5.0
3062316	5VDK	6.69875
126565	4UY9	8.4437
16007391	3A8X	5.0
16725726	4AGU	5.0
9809715	3OMV	5.0
11626560	5HVK	6.08087
3081361	3HNG	6.58486
9915743	6N3O	7.01728
10184653	6FIO	5.0
9926791	3MY0	5.0
10184653	4GU6	5.0
11364421	3S3I	5.0
10074640	2W5A	5.0
11364421	5LVO	5.0
9915743	6BXI	5.0
11667893	5AP1	5.0
11712649	3FXZ	5.0
10113978	5NKG	5.0
153999	4RWI	5.0
16007391	4ZHX	5.0
9915743	5UI0	5.0
25243800	1XJD	5.0
156414	4KS7	5.0
10138260	1J1B	5.0
11338033	3QRJ	5.0
5291	3IEC	5.0
16038120	4ASZ	6.88572
9926791	6BDN	5.0
644241	5HID	5.76953
153999	2REI	5.0
11712649	6FYV	5.0
11667893	4H1J	5.0
123631	2XYN	5.79585
11485656	3PP0	5.0
5287969	4WNO	5.0
16722836	3BU3	6.07053
11409972	5NG0	5.95857
5291	6CMJ	5.0
11485656	6Y0A	7.02182
10427712	6PK6	5.0
42642645	2JAM	5.0
11712649	6FYL	5.49484
153999	4WNO	5.0
11712649	2HAK	5.0
51004351	6CD6	6.88572
126565	3CBL	6.43168
176155	4RWI	5.0
5328940	5V5Y	6.29234
11234052	6CZ3	5.0
9926791	1S9I	5.0
11314340	2J51	5.0
5329102	3MDY	5.61977
9884685	3COK	5.0
25243800	3G2F	7.05012
3038522	6JPJ	5.0
6450551	6FT8	5.0
208908	3MDY	5.0
151194	3S3I	5.0
16722836	4UXL	6.22178
10461815	5NG0	5.0
216239	6A32	7.20691
176870	2R2P	6.14868
11667893	3O0G	5.0
176167	2CMW	5.0
11712649	2YEX	5.0
9915743	3ALO	5.0
5287969	5J5T	5.34678
44259	2JAM	7.63639
10113978	6C9H	5.0
11717001	4BBM	5.0
5287969	3RNY	5.36652
10461815	4BBM	5.61977
3025986	2W4O	5.0
11427553	6OP9	5.0
176167	6JQR	5.7447
44259	6URC	7.67572
42642645	6CJE	8.42022
6918454	3E7O	5.0
9933475	6T6F	5.0
3062316	3KUL	9.46852
11485656	6MOB	5.95857
9926791	1WAK	5.0
10127622	4ANB	7.00393
5494449	6CZ3	5.0
151194	6MOB	5.0
5329102	3E7O	5.61977
11656518	3O0G	5.0
11485656	2EVA	5.0
9884685	2OO8	5.0
11364421	4UY9	5.0
10427712	2REI	5.0
11234052	6FYL	5.0
11427553	5ORL	6.18702
24180719	3FXX	5.0
10074640	4OR5	5.0
11626560	6GQQ	5.0
151194	2WEL	5.0
44259	2WTK	7.21396
11338033	4EWH	5.0
11667893	4AF3	5.0
6918454	5HVK	5.0
10113978	2W5A	6.00873
4908365	2VD5	5.0
11617559	4D2W	5.0
9809715	6FT8	8.05061
24180719	5MJB	5.0
24889392	3A99	5.0
5328940	3IEC	5.0
10074640	4D2W	5.0
11656518	3A7I	5.0
644241	4JG8	5.0
11234052	2CMW	5.0
3062316	3FXZ	5.0
11656518	4BBM	5.0
5328940	2R4B	7.58336
11409972	6Y0A	8.82391
11485656	4QTB	5.0
176870	6JPJ	5.0
11712649	4ZZN	5.0
3038522	1XJD	5.0
11314340	4BBM	6.15484
10427712	4QTB	5.0
156414	2CCH	5.0
24180719	3C0I	5.0
11338033	5ORL	5.0
126565	6OP9	5.25963
11667893	2QLU	5.0
10184653	6TCA	5.0
11626560	5VDK	5.0
5328940	4OTH	5.53759
10427712	6JQR	5.0
156414	4ITI	5.0
156422	4ITI	5.0
9926791	6YKY	5.0
10074640	6GQQ	5.0
10113978	3FXX	5.0
123631	2CCH	5.0
11712649	3ZDU	5.0
11667893	3CBL	5.0
9926791	5EFQ	5.0
11667893	6ZJF	5.0
3081361	6OP9	6.79561
123631	6FYR	5.0
11717001	5EFQ	5.0
24779724	2J0I	5.0
16722836	2W5A	5.76953
5287969	6TCA	5.0
5328940	1QPC	9.16115
16038120	4K33	6.92046
9809715	4B9D	5.0
153999	2HAK	5.0
51004351	3BHH	6.67757
11656518	4IVA	5.0
156414	1Y57	5.95857
4908365	1O6L	5.0
16007391	2JAM	5.0
208908	4BGQ	5.0
9809715	3SXS	5.0
17755052	5HVK	5.0
11617559	3S3I	5.0
176167	2DQ7	5.0
156422	6CJE	5.79585
447077	3BU3	5.0
9915743	2REI	5.0
11409972	2BUJ	5.0
208908	4KIK	5.0
10074640	3RNY	5.0
11717001	2CMW	5.0
3038522	3GC8	5.0
44259	6D3K	6.44358
10184653	4ZHX	5.0
9933475	5MYV	5.0
17755052	3SXS	5.0
11617559	6BXI	5.0
44259	5HID	5.0
156422	6T6F	5.0
176870	3ZFM	5.0
16722836	6SRH	6.82362
447077	4MQ1	5.0
16007391	6Y0A	5.0
9809715	5LWM	8.08092
11717001	6Y0A	5.0
11409972	2IWI	5.0
3062316	6CD6	5.0
51004351	4KIK	5.20065
3025986	5MJB	5.0
10113978	3A7I	5.0
9926791	2JAM	5.0
10138260	6FEK	7.43063
151194	4C57	5.0
11717001	6JPJ	5.0
24180719	5VIL	5.0
6450551	3S3I	5.0
11712649	6D3K	5.0
11667893	3S3I	5.0
11314340	6NCG	5.39793
11617559	3IEC	5.0
6450551	5U6C	5.49484
10184653	1O6L	5.0
16725726	4CRS	5.50862
11234052	3A8X	5.0
153999	5YKS	5.0
10074640	2W99	5.0
4908365	4OTH	5.61977
10113978	4ASZ	5.0
44259	2EVA	7.17328
9926791	4WSQ	5.0
156422	5MYV	5.0
11712649	5LVO	5.0
11234052	5I3R	5.0
176167	5HVK	5.0
5291	4B6L	5.0
3062316	5JZN	5.0
4908365	6DBK	6.32781
25243800	4WNO	5.0
11409972	4MQ1	5.0
10184653	4LGD	5.0
25243800	3C0I	5.79585
11485656	6RUU	5.0
9809715	3A99	5.0
9884685	3RNY	5.0
10461815	6S73	5.0
156422	2EVA	6.82362
216239	4H1J	5.0
16722836	6YAT	5.0
11617559	4AGU	5.0
216239	3PP0	5.0
3062316	4AF3	5.0
24779724	2RKU	5.0
9915743	4GV1	5.0
10138260	6N3O	6.32781
3038525	2RKU	5.0
9926791	6BFN	5.0
9915743	2DQ7	5.19381
42642645	6B5J	6.88572
9929127	2V7O	5.0
11314340	2CMW	6.27564
25243800	6FYL	5.99996
176155	6FIO	5.99996
11409972	2REI	5.95857
9929127	5EFQ	5.0
17755052	4MQ1	5.0
11314340	3ALO	5.0
176167	5AP1	5.0
44259	4ANB	7.67572
9809715	1QPC	8.20066
156422	6GQQ	5.40892
3038525	6P5M	5.0
9933475	1Y57	7.09098
6918454	5VIL	5.0
6918454	2REI	5.0
42642645	2ZM3	6.36643
156422	3A7I	5.0
5328940	6BXI	5.0
10138260	3QRJ	5.46851
3081361	6X5G	5.0
3038522	5I3R	5.0
123631	6SRH	5.0
10127622	2R2P	5.0
16007391	6DBK	5.0
10184653	3DAK	5.0
9915743	5U6C	6.39783
9933475	4TPT	5.0
11485656	4FGB	5.0
11656518	4JG8	5.0
3081361	4KIK	5.0
16038120	2HW6	5.0
16722836	4FR4	5.0
9929127	3S3I	5.0
3038522	6YZ4	5.0
153999	5CEQ	5.0
16725726	4L3L	5.0
3081361	6BG2	5.0
208908	3PLS	5.0
3025986	6N3O	5.0
11409972	6P5M	6.40882
51004351	6RA7	5.79585
644241	1U59	5.0
10461815	2C47	5.0
10184653	5VCZ	5.0
11234052	6DBK	5.0
24779724	4FR4	5.0
3025986	2EVA	5.85384
11427553	3GC8	5.85384
11364421	3O0G	5.0
9926791	6YZ4	5.0
156422	6A32	5.92078
447077	1Y57	9.09151
11626560	5MYV	5.0
6918454	2R2P	5.0
216239	1UA2	6.85356
153999	4AF3	5.0
156422	6BXI	5.0
9933475	2VD5	5.0
11338033	3CBL	5.0
6918454	4B9D	5.0
10138260	4K33	6.25173
9809715	4EQU	7.05998
6450551	3W2P	5.0
51004351	2R2P	5.0
176870	3COK	5.72122
42642645	2I1M	8.72125
25243800	4L3L	5.31875
11667893	2ZM3	5.0
16038120	4MQ1	5.53759
126565	6ZR5	7.95468
6918454	5LWM	5.0
17755052	3A8X	5.0
9929127	6S73	5.0
11314340	6BFN	5.50862
11314340	4EWH	5.0
11656518	2XIK	5.16748
11314340	6YZ4	5.0
10113978	6FIO	7.24336
11409972	6P5S	8.13077
16722836	3S3I	5.0
9915743	6BG2	5.0
3062316	5YKS	5.0
24180719	5YKS	5.0
9933475	3DAK	5.0
5291	6GQQ	5.0
6450551	3ALO	5.0
5328940	3A8X	5.0
9929127	6FD3	5.0
16725726	2F57	8.04576
3025986	6MOB	5.0
176155	5VIL	5.0
25243800	2WEL	5.0
9929127	4PF4	5.0
9933475	2YEX	5.0
42642645	6GZD	5.0
16725726	3FXZ	6.25956
25243800	6N3O	5.0
4908365	6D3K	5.0
11617559	6TGU	5.0
126565	3G2F	5.82388
176870	1U59	5.0
11364421	2WEL	5.61977
156422	4OTH	5.0
10127622	2XIK	5.0
3038525	4OR5	5.0
24889392	4C57	5.0
44259	3FXZ	9.17393
5328940	6Y0A	5.0
16038120	6D3K	5.0
51004351	4OR5	5.0
24779724	4L3L	5.0
10127622	5O0Y	5.0
51004351	6BG2	6.60189
11626560	6P5S	5.0
11717001	4OR5	5.0
126565	4RFM	6.53745
10074640	4BBM	5.0
11338033	2I1M	5.0
16722836	6FYL	5.63825
176155	7B36	5.0
123631	3A99	5.0
11364421	6OP9	5.0
11314340	3D7U	5.0
216239	4MQ1	5.0
11617559	5LXC	5.0
6918454	5BYZ	5.0
10113978	3W2P	5.0
3038525	4UY9	5.0
10427712	3WAR	5.55283
9933475	2V7O	5.0
16007391	4PF4	5.0
44259	4WB8	7.71897
6450551	6RUU	5.0
5291	2R2P	5.0
11667893	2VD5	5.0
6450551	3D7U	5.95857
5494449	2IWI	5.0
11617559	4JG8	5.0
11234052	1U59	5.0
447077	2ZM3	5.0
11667893	4YJT	5.0
11485656	3KN6	5.0
10427712	4AF3	5.0
16722836	2R2P	5.0
16722836	4CRS	5.0
11364421	4OTH	5.0
9884685	3GC8	5.0
9884685	2IWI	5.0
208908	1QPC	5.0
9929127	5YKS	5.0
11626560	6YKY	5.0
9915743	5O0Y	5.0
3081361	3BHH	5.0
10427712	5VCZ	5.0
10074640	4UY9	5.0
176870	4QTB	5.0
16007391	4YNO	5.0
9933475	6BFN	5.0
153999	6JPJ	5.0
126565	5ORL	7.79317
208908	6BG2	5.0
3025986	6X5G	5.0
176155	2J0I	5.0
153999	5EFQ	5.0
11626560	4KS7	5.0
10184653	3CBL	5.0
153999	4QTB	5.0
10184653	2W99	5.0
16725726	3ZDU	5.0
11656518	3G2F	5.0
16007391	6ZJF	5.0
11712649	6B5J	5.0
42642645	3FXZ	5.0
151194	5VDK	5.0
17755052	6SRH	5.0
24889392	4D2W	5.0
11667893	3A99	5.0
447077	2DQ7	8.30103
11234052	5L6P	5.0
4908365	5HID	5.0
16725726	6MOB	5.0
9933475	6Y0A	5.0
3038522	4I5P	5.0
11427553	6YKY	5.25963
9929127	6GR8	5.0
11314340	4A9U	5.00877
11712649	6TCA	5.0
9933475	6FDY	5.0
42642645	6JUU	7.34582
126565	4EWH	8.17393
11717001	4RWI	5.0
10127622	1WAK	5.0
126565	6Y0A	5.0969
11656518	4CRS	5.0
151194	4ASZ	5.0
4908365	1WAK	5.76953
11338033	2XIK	5.0
5329102	6P5S	7.50724
11364421	3E7O	5.0
42642645	3RNY	5.0
10461815	5QIN	5.0
176167	2Y7J	5.0
9915743	4W4V	5.60204
644241	4LGD	5.0
9933475	3PLS	5.53759
11314340	3HNG	5.0
11314340	2CCH	5.0
16038120	4B6L	6.67757
5494449	4D2W	6.61961
11364421	4GV1	5.0
3038525	6YKY	5.0
4908365	6RA7	6.82362
25243800	2C47	5.52286
126565	5CEQ	6.07567
151194	6FER	5.0
